title,lead,category,id_news
هشدار جدي طالبان به نيروهاي خارجي,"""قاري ضياءالرحمان ""، از فرماندهان طالبان در تماسي با برخي رسانه هاي محلي پاكستان ضمن اعلام اين خبر تأكيد كرد: فرماندهان ""امارت اسلامي "" (نام برخي شاخه هاي گروه طالبان) در حال تدوين راهبرد جنگي جديدي هستند كه متضمن هدف قراردادن خارجياني است كه با اهداف ملي خود در افغانستان مشغول به كارند و در اين ميان بيش از همه ""هندي ها "" را هدف اين حملات قلمداد كرد.",فرهنگی,106947
"بیایید قهرمانی ""مهران"" را در جام جهانی ایثار و شهادت جشن بگیریم",از اینکه به حرف هایم گوش می دهی، ممنونم. بگذار از شهر درد و غربت برایت بگویم. گوش کن تا تو نیز مانند استاد فیزیکم در دانشگاه اصفهان، از من نپرسی مهران در کجای نقشه ایران است!!؟دلم می گیرد اگر کسی به سالروز آزادسازی مهران که ثمره خون هزاران شهید و مجروح است، بی توجه باشد، دلم می گیرد اگر سرزمین قهرمانم فراموش شود و در پاورقی صفحات تاریخ قرار گیرد. دلم می گیرد اگر کسی تفنگ های بی برادر را نشناسد. دلم می گیرد اگر شهر خون و گلوله و آتش ناشناس باشد و...,فرهنگی,106948
ديدار محرمانه وزاري ترکيه ‎و رژیم اسرائيل,شبکه NTV همچنین علت این ملاقات در بروکسل را سفر وزیرخارجه ترکیه به بلژیک برای مذاکره درباره پیوستن آنکارا به اتحادیه اروپا دانسته است.,فرهنگی,106952
آمریکا طالبان را از لیست سیاه حذف کرد,حامد کرزی رئیس جمهوری افغانستان روز سه شنبه با یک هیات اعزامی شورای امنیت سازمان ملل متحد در کابل دیدار و گفت و گو کرد.,فرهنگی,106953
قلعه نویی به مدال نقره آسیا رسید,چهاردهمین دوره مسابقات دوومیدانی قهرمانی جوانان آسیا و انتخابی قهرمانی جهان از 10 تا 13 تیرماه در هانوی ویتنام برگزار می شود که کاروان دوومیدانی کشورمان با ترکیب 11 ورزشکار در این رقابت ها حاضر شده است.,ورزشی,106954
مهار كردن آتش چاه نفت شهر در مراحل پایانی, ,اجتماعی,106956
انسان امروز سونا می رود اما ...,به گزارش خبرآنلاین به نقل از اکونومیست، فردیناند مونت به طور غیر معمول کارها و مشاغل متفاوتی را تجربه کرده است و از ستون نویسی روزنامه و نویسندگی رمان و ویراستاری متون ادبی تا کارها و پست های سیاسی و اقتصادی اش در دولت مارگارت تاچر، نخست وزیر سابق بریتانیا همگی شرایطی را برایش فراهم آورده است که بتواند کارهایی مثل «مرهم سرد» را در موضوعات مختلف تاریخی بنویسد که سال گذشته یکی از پرفروش ترین کتابهای سال انگلیس شود.,فرهنگی,106957
روند افزایش مصرف آب در تهران: نگران کننده,براتی گفت: مصرف آب در 3 ماه نخست سال جاری در مقایسه با مدت مشابه سال قبل نیز به طور میانگین روزانه بیش از صدهزار متر مکعب افزایش نشان می دهد.,اجتماعی,106958
ترفندجدیدبعث علیه آیةالله العظمی سیستانی,این پایگاه های بعثی در ادامه ادعاهای خود با لحنی دو پهلو اعلام کردند که به نظر می  رسد این کیلیپ چند دقیقه ای، تصویر فردی بنام «مناف ناجی» است که به ادعای آنان، از وکلای حضرت آیت الله سیستانی است و پس از انتشار این کیلیپ وی از انظار عمومی ناپدید شده است.,سیاسی,106959
علامه فضل الله در بیمارستان بستری شد,علامه سيد محمد حسين فضل الله که اکنون در بيمارستان بهمن در ضاحيه جنوبي شهر بيروت بستري است، قرار است در صورت بهبود حال عمومي طي دو روز آينده پس از پايان آزمايش هاي لازم از بيمارستان مرخص شود.,سیاسی,106962
شکايت وکيل لبناني از يک مقام آمريکايي,"وي روز پنجشنبه در گفت وگو با ايرنا در بيروت گفت: شکايت قضايي را عليه "" جفري فيلتمان"" معاون وزير خارجه آمريکا در امور خاورميانه به اتهام تامين مالي تروريسم که با هدف تضعيف حاکميت ملي لبنان صورت گرفته، تنظيم کردم.",سیاسی,106963
عکس: بزرگ ترین سکه طلای جهان,در حین این حراجی به جز این شرکت هیچ شخص دیگری پیشنهاد خرید ارائه نکرد و در اصل تعداد خبرنگاران بسیار بیش تر از خریداران این سکه بود.,اجتماعی,106964
خلیج مکزیک؛ منطقه مرگ آبزیان,سامانتا جوی از دانشگاه جرجیا پس از بررسی تاثیر این آلودگی نفتی بر اعماق آب خلیج مکزیک، اعلام کرد انتشار گاز سمی متان و دیگر گازها از این چاه آسیب دیده به اندازه نشت نفتی آن شدید و خطرناک است.,اجتماعی,106965
دستگيري 8 تن از رهبران اخوان المسلمين,"به گزارش فارس به نقل از ""الجزيره ""، منابع خبري در پليس مصر اعلام كردند كه نيروهاي امنيتي مصر صبح امروز 8 نفر از رهبران جماعت اخوان المسلمين در استان اسكندريه را دستگير كردند.",سیاسی,106967
اردوغان قطع رابطه با ایران را تکذیب کرد,"به گزارش خبرگزاری مهر، ""رجب طیب اردوغان"" نخست وزیر ترکیه روز گذشته در گفتگو با شبکه تلویزیونی پی بی اس آمریکا اظهار داشت: ترکیه همچنان همپیمان اسرائیل باقی خواهد ماند، اما اسرائیل به رهبری ""بنیامین نتانیاهو"" نخست وزیر همچنان مانعی بزرگ بر سر راه فرآیند سازش در خاورمیانه است.",سیاسی,106968
