,title_lead,category
3038,گدايي تامين هزينه اعتياد پدر زن جو مركز مشاوره نيروي انتظامي ايستد گوشه روسري عرق سرد پيشاني پاك گريه كودكان توجه جلب قدري تند متوجه گ لنگه دمپايي فرزند نشده_اس,اجتماعی
3039,ایجاد نقص خودرو رانندگ تاکس بد لحظه مسافر تشنه گرما خورده هوا ماشین هوا خفه بد زمانیس پایین کشیدن شیشه ماشین اقدا بالابر شیشه اتومبیل پیچ مواجه نقص راننده اتومبیل ایجاد شده_اس,اجتماعی
3040,متکد پایتخ تحویل ر معاون اجتماع فرهنگ شهردار تهر تائید مافیا تکد گر شهر تهر تصریح متکد خودرو ساز اجتماع جمع آور متکد حمله مددکار تهدید صحیح بهزیست وظیفه تحویل متکد سئوال,اجتماعی
3041,بيمه زن خانه پرداخ 9 هزارتو بيمه زن خانه شامل زناني شاغل نيستند زني مشغول كار محل كار بيمه نباشد مشمول بيمه زن خانه,اجتماعی
3042,ثب پاي نامه شرط فارغ التحصيلي دانشجوي توجه هماهنگي دانشجوياني دانشگاه وزار علو تحصيل دفاع پاي نامه موظف پاي نامه پايگاه پژوهشگاه علو فناوري اطلاع اير ثب,اجتماعی
3043,10 توصیه پیشگیر سرط مقاله آمده_اس راهکار ترک سیگار سیگار احتمال ابتلا سرط ریه افزا عامل مهم ابتلا سرط ده پانکراس,اجتماعی
3044,جوجه سم چپ شمارند آموز جوجه ظرف غذا رديفي دور جوجه چيده گردشي 90 درجه رديف 16 تايي ظرف غذا جوجه قرار جوجه بتوانند تصمي بگيرند سم شمار ظرف آغاز,اجتماعی
3045,دخ فراري چ اوريف لي جلس هفتگي مختلط برگزار اصطلاحاً جلس دخ جو آخرين محصولاتي شرك ارائه بدن آقاي خان نحوه آراي كيفي محصول ببينند,اجتماعی
3046,خسار سیل زیرساخت جاده ریل سمن بـر اثـر تخریب مسیر ریل ایستگاه بسطا ایستگاه گیل مسدود حرک قطار ساع ه متوقف شده_اس,اجتماعی
3047,روانشناس قلابي لو كارآگاه پايگاه يك راستاي اجراي دستور قضايي شناسايي مخفيگاه مته بلوار ارت تهر مته دستگير پايگاه پليس آگاهي منتقل,اجتماعی
3048,اعتصاب خبرنگار یونان درهمین شب سخنگو دول یون اعلا عل نیاز تغییر واصلا حات درپ نویس طرح قانون ح درساختاربیمه تامین اجتماع ;امروز مجلس طرح وپ نویس بررس,اجتماعی
3049,محدودیت ترافیک تعطیل هفته جاده کشور ب محدودیت سه تعطیل هفته تردد موتورسیکلت صبح پنجشنبه تاریخ تیرماه ساع 12 شب شنبه پنج تیرماه محور کندو کرج چالوس فیروزکوه قزوین ر تهر سمن مشهد ساوه همد ممنوع,اجتماعی
3050,گفته_ا ظل نكني منصف عادل زیاد واقع بایسته_اس نگف تصور افراد مجاهد مبارز انقلاب افراد زع لحاظ درج پایین قرار حفظ وحد همدل انسجا جامعه پرهیز هرگونه ... مبان اصول حرك مشخص روشن هركس چارچوب اصول حرك جزو مجموعه نظا اسلام,سیاسی
3051,"معامله بانك تجار قطعي تعداد س احراز شرايط معامله قطعي شرك فروآلياژگنو 5 2 درصد المللي عمر رضوي 2 درصد المللي تدبير توسعه سرمايه رضوي  0.5 درصد واگذار",اقتصادی
3052,ایر همکار آژانس الملل انرژ اتم سرباز زده_اس شورا امن ساز ملل چند قطعنامه تشدید تحر تصویب کشور سیاس تحریم ایر توسعه دوشنبه کاخ سفید مجلس سنا آمریکا لایحه تشدید تحر ایر توافق رسیدند اقدا حامل پیا شفاف دول ایر نقض استاندارد الملل پیامد باق نخواهد_ماند,سیاسی
3053,مطلع الفجر جایگزین رادار غرب ادامه منطقه پدافند هوايي جنوب كشور پوش منطقه خليج فارس آمادگي كامل دفاع كشور مدافع آس ولاي وظايف,سیاسی
3054,دول سه استاندار تغییر رسانه لیس اسفندیار رح مشا تغییر استاندار خبر داده_بودند,سیاسی
3055,ایران عل اسماعیل 404 906 مرد ایران مرتض 102 958 نفر امیرعل 329 849 نفر امیر القاب حضر عل السلا,اجتماعی
3056,ورود دستگاه شنود تلفن کشور دستگاه شنود بحث مبلغ 450 ریال تایلند خریدار مبلغ 2 500 ریال کشور خرید فرو,اجتماعی
3057,هشدار رییس قضا اهان کنندگ مجلس رئیس قوه قضائیه ادامه شورا عال انقلاب فرهنگ نیاز مصوبه مجلس تصریح قانون نظر طرح دعوا معنا خلط بحث صلاح ذات دادگاه رسیدگ حک نفع دانشگاه آزاد حکم نفع دانشگاه آزاد صادر نشده_اس,سیاسی
3058,توليد كننده ووووزلا ركورد شكس كارخانه چيني توليد كننده اعظ شيپور معروف ووووزلا ركورد توليد 50 عدد رسيد,فرهنگی
3059,جزئ طرح خانه 160 نفر فرهنگ معاون اداره تعاون وزار آموز پرور نتایج مه جلسه امضا تفاه نامه وزار مسکن شهرساز مقرر فرهنگ الو بتوانند ک موانع طرح مسکن مهر صاحب خانه,اجتماعی
3060,دند پوسیده کشور کشیده خوشنویس دند پوسیده کشور کشیده ماده 25 30 درصد کشیدن دندان پوسیده پیشگیر,اجتماعی
3061,BBC خطبه 29 خرداد 88 نقطه عطف سیاس نظر رسد غرب ح اما خمین ره موكول مطمئن انقلاب خواهد_رف كسینجر یك سخنران اظهار ایر تبدیل ایرانس معن منطقه پرآشوب مبدل خواهد_شد اما خمین ره وصل یك یقین قلب نظا پدید مطمئن ...,سیاسی
3062,کج سلیقگ مجر دلیل پاسخ رییس جمهور ‏بود اشاره قانوني اقدا ناجا برخورد ‏بدحجابي اشاره طرح عفاف حجاب مصوبه شورا انقلاب فرهنگ ‏طرف وزير كشور ابلاغ شده_اس اظهار بالغ 90 درصد وظایف ‏قانون فرهنگ تغییر ‏مأمور نیرو انتظام معن تقس اولو خاص مصاحبه آت بیار معرکه دامن زدند ...,اجتماعی
3063,عل هاشم سه برخورد رز مافوق مادون وضع حمله دفاع شکس ناکام پیروز پیروز پیروز احد الحسنیین سنگر خطوط مقد جبهه عقبه نسب ارتش سپاه بسیج عرب عج بوم بوم تصویر ماندگار فرد مخلص عیار حک,فرهنگی
3064,شبکه استان قابلي پخ ماهواره رضا سیف پور*,فرهنگی
3065,اصل تهدید ولا فقیه عل میثم تهران,فرهنگی
3066,هندوانه قرمز طع کود شیمیا اوصاف تصور هندوانه فرآیند تولید دارا رنگ قرمز کشاورز ورود محصول بازار کود شیمیا رنگ قرمز عاد هندوانه ایجاد اتفاق خواهد_افتاد,اجتماعی
3067,تکذیب قطع کند اینترن فیبر نور علت قطع علل قطع دخیل شبکه پشتیب قطع نمود کاربر مشترک قطع سطح الملل فشار زیاد شبکه وارد,اقتصادی
3068,اوباما مک کريستال برکنار قرار زنرال مک کريستال ملاق اوباما جلسه تي جنگ چهارشنبه 23 ژوئن کاخ سفيد برگزار شرک داشته_باشد کاخ سفيد ژنرال مک کريستال کاخ سفيد ترک کرده_اس معلو جلسه تي جنگ کاخ سفيد گ خير,سیاسی
3069,آغاز آزما اطلاع اقتصاد خانوار توجه آیین نامه اجرا ماده ه قانون هدفمند یارانه هفته ازجانب دول ابلاغ 9 بسته حمایت 10 بسته تغییر مقرر بسته تهیه چارچوب تعریف آیین نامه اجرا تدوین ن,اقتصادی
3070,استعفا وزیر استرالیا اساس آخرین نظرسنجی رسانه استرالیا 55 درصد شهروند استرالیا حضور راد رهبر حزب حاک وزیر کشورناخشنود بوده_اند,سیاسی
3071,توضیح شعر اسکناس 10 تومان بني آد اعضاي يک پيکرند دستورمند زب سعدي نزديک نسخه خطي قدي ضبطي,اقتصادی
3072,بازیکن کره سرباز معاف موفقیت دس آورد اساس قولي فدراسيون فوتبال كره جنوبي بازيكناني خدم سربازي نگذرانده_باشند سربازي معاف,سیاسی
